"id_norma","tipo_norma","numero_norma","clase_norma","organismo_origen","fecha_sancion","numero_boletin","fecha_boletin","pagina_boletin","titulo_resumido","titulo_sumario","texto_resumido","observaciones","texto_original","texto_actualizado","modificada_por","modifica_a"
"374402","Resolución","2166","","DIRECCION NACIONAL DE VIALIDAD","2022-11-03","35042","2022-11-08","34","CAMINOS DEL RIO URUGUAY S.A.","DIRECCION NACIONAL DE VIALIDAD","IMPUTASE A CAMINOS DEL RIO URUGUAY S.A. LA COMISION DE UNA INFRACCION A LA OBLIGACION CONTRACTUAL DISPUESTA EN EL ARTICULO 3 'CONDICIONES EXIGIBLES PARA LA CALZADA DE RODAMIENTO', CAPITULO I 'ESPECIFICACIONES TECNICAS GENERALES PARA EL MANTENIMIENTO, REPARACION Y CONSERVACION RUTINARIA', DEL ANEXO II DEL ACTA ACUERDO DE REFORMULACION DEL CONTRATO DE CONCESION DE OBRA PUBLICA PARA LAS MEJORAS, AMPLIACION, REMODELACION, CONSERVACION Y ADMINISTRACION DEL CORREDOR N° 18, APROBADA POR EL DECRETO N° 1.019 DE FECHA 6 DE SEPTIEMBRE DE 1996; CONSISTENTE EN LA EXISTENCIA DE UN CARTEL ILEGAL EN ZONA DE CAMINO DE LA RUTA NACIONAL N° 12, LADO DERECHO, KM. 151, VILLA PARANACITO.","","","","0","1"
"374232","Decreto","727","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-11-03","35040","2022-11-04","0","ASIGNACION DE RANGO Y JERARQUIA","INSTITUTO NACIONAL CENTRAL UNICO COORDINADOR DE ABLACION E IMPLANTE","ASIGNASE RANGO Y JERARQUIA DE SUBSECRETARIO O SUBSECRETARIA AL PRESIDENTE O A LA PRESIDENTA DEL DIRECTORIO DEL INSTITUTO NACIONAL CENTRAL UNICO COORDINADOR DE ABLACION E IMPLANTE (INCUCAI), ORGANISMO DESCENTRALIZADO ACTUANTE EN LA ORBITA DE LA SECRETARIA DE CALIDAD EN SALUD DEL MINISTERIO DE SALUD.","LA PRESENTE NORMA NO SE RELACIONA CON SU ANTECEDENTE - RESOLUCION CONJUNTA N° 1072 DEL MINISTERIO DE SALUD Y 428/2008 DEL MINISTERIO DE ECONOMIA Y PRODUCCION  - PORQUE, SEGUN NUESTROS REGISTROS, NO SE HABRIA PUBLICADO EN BOLETIN OFICIAL.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374232/norma.htm","","0",""
"374330","Resolución","820","","JEFATURA DE GABINETE DE MINISTROS","2022-11-03","35041","2022-11-07","30","ASIGNACION DE FUNCIONES","JEFATURA DE GABINETE DE MINISTROS","ASIGNASE TRANSITORIAMENTE, A PARTIR DEL 1° DE MAYO DE 2022 Y POR EL PLAZO ESTABLECIDO EN EL ARTICULO 21 DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), APROBADO POR EL DECRETO N° 2098 DEL 3 DE DICIEMBRE DE 2008 Y SUS MODIFICATORIOS, LA FUNCION DE DIRECTOR DE DESARROLLO DE PRODUCTOS Y SERVICIOS DE LA DIRECCION NACIONAL DE SERVICIOS DIGITALES, DEPENDIENTE DE LA SUBSECRETARIA DE SERVICIOS Y PAIS DIGITAL DE LA SECRETARIA DE INNOVACION PUBLICA DE LA JEFATURA DE GABINETE DE MINISTROS, AL SEÑOR VILA CHRISTIAN JAVIER (D.N.I. N° 32.359.207), AGENTE PERTENECIENTE A LA PLANTA PERMANENTE DEL MINISTERIO DE DESARROLLO SOCIAL, NIVEL C, GRADO 4 DEL AGRUPAMIENTO GENERAL, TRAMO GENERAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), CON CARACTER DE EXCEPCION A LO ESTABLECIDO EN EL ARTICULO 112 DEL SEÑALADO CONVENIO, CON RELACION A LOS REQUISITOS EXIGIDOS PARA CUBRIR EL CARGO.","","","","0",""
"374499","Resolución","2170","","DIRECCION NACIONAL DE VIALIDAD","2022-11-03","35043","2022-11-09","44","CAMINOS DEL RIO URUGUAY S.A.","DIRECCION NACIONAL DE VIALIDAD","IMPUTASE A CAMINOS DEL RIO URUGUAY S.A. LA COMISION DE UNA INFRACCION A LA OBLIGACION CONTRACTUAL DISPUESTA EN EL ARTICULO 3 'CONDICIONES EXIGIBLES PARA LA CALZADA DE RODAMIENTO', CAPITULO I 'ESPECIFICACIONES TECNICAS GENERALES PARA EL MANTENIMIENTO, REPARACION Y CONSERVACION RUTINARIA', DEL ANEXO II DEL ACTA ACUERDO DE REFORMULACION DEL CONTRATO DE CONCESION DE OBRA PUBLICA PARA LAS MEJORAS, AMPLIACION, REMODELACION, CONSERVACION Y ADMINISTRACION DEL CORREDOR N° 18, APROBADA POR EL DECRETO N° 1.019 DE FECHA 6 DE SEPTIEMBRE DE 1996; CONSISTENTE EN LA EXISTENCIA DE UN INDICE DE SERVICIABILIDAD PRESENTE (ISP) MENOR AL VALOR CONTRACTUAL EXIGIDO, CONSTATADO DURANTE LA EVALUACION DE ESTADO DE PAVIMENTOS 2018, EN EL TRAMO KM.44 A KM.54 DE LA RUTA NACIONAL N° 14, ISP = 2.71","","","","0","1"
"374267","Resolución","1655","","MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS","2022-11-03","35040","2022-11-04","75","CONTRATACION","MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS","APRUEBASE LA CONTRATACION (IF-2022-117239939-APN-SSGA#MJ) CELEBRADA ENTRE LA SUBSECRETARIA DE GESTION ADMINISTRATIVA DE ESTE MINISTERIO Y LA LICENCIADA NOELIA EVA FIGUEROA (D.N.I. N° 31.457.363), EN LOS TERMINOS DEL ARTICULO 9º DEL ANEXO A LA LEY MARCO DE REGULACION DE EMPLEO PUBLICO NACIONAL Nº 25.164, EQUIPARADA EN UN CARGO NIVEL A  GRADO 2 DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL DEL PERSONAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), HOMOLOGADO POR EL DECRETO Nº 2098/08, SUS MODIFICATORIOS Y COMPLEMENTARIOS, PARA DESEMPEÑARSE EN LA DIRECCION NACIONAL DE PROMOCION Y FORTALECIMIENTO PARA EL ACCESO A LA JUSTICIA DE LA SUBSECRETARIA DE ACCESO A LA JUSTICIA DE LA SECRETARIA DE JUSTICIA, POR EL PERIODO COMPRENDIDO ENTRE EL 4 DE OCTUBRE Y EL 31 DE DICIEMBRE DE 2022, CON UNA COMPENSACION TRANSITORIA DEL VEINTE POR CIENTO (20%) DE LA ASIGNACION BASICA DEL NIVEL.","","","","0",""
"374333","Resolución","480","","MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE","2022-11-03","35041","2022-11-07","34","CONTRATACION -APRUEBASE LO ACTUADO","MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE","APRUEBASE TODO LO ACTUADO EN EL EXPEDIENTE EX-2022-79214180- -APN-DGAYF#MAD, PARA LA CONTRATACION A LA CORPORACION COMERCIAL CANADIENSE, POR EL SERVICIO OPERACIONAL DEL HELICOPTERO BOEING CH47-D 'CHINOOK', Y SU EQUIPAMIENTO INTEGRAL ASOCIADO, POR UN PLAZO DE CUATRO (4) MESES, DE CONFORMIDAD A LOS CONSIDERANDOS QUE INTEGRAN A LA PRESENTE.","","","","0",""
"374340","Resolución","796","","MINISTERIO DE ECONOMIA","2022-11-03","35041","2022-11-07","46","DESIGNACIONES","MINISTERIO DE ECONOMIA","DESIGNANSE EN CARACTER DE TITULARES Y SUPLENTES, EN REPRESENTACION DEL SECTOR PRIVADO ANTE LA COMISION NACIONAL DE SEMILLAS (CONASE), ORGANISMO ACTUANTE EN LA JURISDICCION DE LA SECRETARIA DE AGRICULTURA, GANADERIA Y PESCA DEL MINISTERIO DE ECONOMIA, A DETERMINADOS CANDIDATOS.","","","","0",""
"374322","Resolución","616","","AUTORIDAD REGULATORIA NUCLEAR","2022-11-03","35041","2022-11-07","19","AUTORIZACIONES ESPECIFICAS Y RENOVACIONES DE AUTORIZACIONES ESPECIFICAS","AUTORIDAD REGULATORIA NUCLEAR","OTORGAR LAS AUTORIZACIONES ESPECIFICAS Y LAS RENOVACIONES DE AUTORIZACIONES ESPECIFICAS, PARA EL PERSONAL QUE SE DESEMPEÑA EN INSTALACIONES CLASE I DE LA COMISION NACIONAL DE ENERGIA ATOMICA, QUE SE LISTAN COMO ANEXO A LA PRESENTE RESOLUCION, EN EXCEPCION A LO ESTABLECIDO EN EL ARTICULO 26 DE LA LEY N° 24.804.","","","","0",""
"374226","Decreto","731","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-11-03","35040","2022-11-04","4","LEY 27691 - SU PROMULGACION","EXPROPIACION","PROMULGASE LA LEY Nº 27.691 (IF-2022-112263902-APN-DSGA#SLYT), SANCIONADA POR EL HONORABLE CONGRESO DE LA NACION EN SU SESION DEL DIA 12 DE OCTUBRE DE 2022.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374226/norma.htm","","0","1"
"374233","Decreto","740","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-11-03","35040","2022-11-04","23","DESIGNACION","INSTITUTO NACIONAL NEWBERIANO","DASE POR DESIGNADO AL COMANDANTE MAYOR (R) SALVADOR ROBERTO MARTINEZ (D.N.I. Nº 5.386.158) EN EL CARGO DE PRESIDENTE DEL INSTITUTO NACIONAL NEWBERIANO, ORGANISMO DESCONCENTRADO ACTUANTE EN EL AMBITO DE LA SECRETARIA DE PATRIMONIO CULTURAL DEL MINISTERIO DE CULTURA, A PARTIR DEL 13 DE JULIO DE 2022 Y POR EL TERMINO DE CUATRO (4) AÑOS.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374233/norma.htm","","0",""
"374241","Decisión Administrativa","1099","","JEFATURA DE GABINETE DE MINISTROS","2022-11-03","35040","2022-11-04","29","CONTRATACION DIRECTA - ADJUDICASE","MINISTERIO DE EDUCACION","ADJUDICASE LA TOTALIDAD DE LOS RENGLONES DE LA CONTRATACION DIRECTA POR ADJUDICACION SIMPLE POR EXCLUSIVIDAD IDENTIFICADA COMO PROCESO DE COMPRA Nº 82-0104-CDI22 A LA FIRMA ESTACION MANDIOCA S.A. (C.U.I.T. N° 30-71066508-3), POR LA SUMA DE PESOS DOS MIL DOS MILLONES DOSCIENTOS NOVENTA Y UN MIL DOSCIENTOS NUEVE CON 36/100 ($2.002.291.209,36).","","","","0","1"
"374331","Resolución","822","","JEFATURA DE GABINETE DE MINISTROS","2022-11-03","35041","2022-11-07","31","ASIGNACION DE FUNCIONES","JEFATURA DE GABINETE DE MINISTROS","DASE POR ASIGNADA CON CARACTER TRANSITORIO, A PARTIR DEL 1° DE DICIEMBRE DE 2021 Y HASTA EL 26 DE ABRIL DE 2022, LA FUNCION DE DELEGADO TECNICO-ADMINISTRATIVO DE LA SECRETARIA DE GESTION Y EMPLEO PUBLICO DE LA JEFATURA DE GABINETE DE MINISTROS, AL AGENTE RICARDO ALBERTO TORRES (D.N.I. N° 18.321.075), QUIEN REVISTA EN UN CARGO DE LA PLANTA PERMANENTE NIVEL C - GRADO 12, AGRUPAMIENTO GENERAL, TRAMO AVANZADO DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), APROBADO POR EL CONVENIO COLECTIVO DE TRABAJO SECTORIAL HOMOLOGADO POR EL DECRETO Nº 2098 DE FECHA 3 DE DICIEMBRE DE 2008 Y SUS MODIFICATORIOS, DE CONFORMIDAD CON LO DISPUESTO EN EL TITULO X DEL REFERIDO ORDENAMIENTO.A","","","","0",""
"374339","Resolución","795","","MINISTERIO DE ECONOMIA","2022-11-03","35041","2022-11-07","45","AGUA Y SANEAMIENTOS ARGENTINOS SOCIEDAD ANONIMA","MINISTERIO DE ECONOMIA","APRUEBASE EL PLAN DE ACCION Y PRESUPUESTO PARA EL EJERCICIO 2022 DE AGUA Y SANEAMIENTOS ARGENTINOS SOCIEDAD ANONIMA (AYSA), EMPRESA DEL SECTOR PUBLICO NACIONAL ACTUANTE EN EL AMBITO DEL MINISTERIO DE OBRAS PUBLICAS, DE ACUERDO CON EL DETALLE OBRANTE EN LOS ANEXOS I (IF-2022-115824898-APN-SSP#MEC) Y II (IF- 2022-115826788-APN-SSP#MEC), QUE INTEGRAN ESTA RESOLUCION.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374339/norma.htm","","0","1"
"374337","Resolución","331","","MINISTERIO DE DESARROLLO TERRITORIAL Y HABITAT","2022-11-03","35041","2022-11-07","43","DESIGNACIONES - PRORROGA","MINISTERIO DE DESARROLLO TERRITORIAL Y HABITAT","DANSE POR PRORROGADAS, DESDE LA FECHA INDICADA EN CADA CASO Y POR EL TERMINO DE CIENTO OCHENTA (180) DIAS HABILES, LAS DESIGNACIONES TRANSITORIAS DE LOS FUNCIONARIOS QUE SE DETALLAN EN EL ANEXO REGISTRADO BAJO EL IF-2022-111345584-APN-DGRRHH#MDTYH, QUE INTEGRA LA PRESENTE MEDIDA, EN LOS CARGOS QUE ALLI SE CONSIGNAN, EN IDENTICAS CONDICIONES A LAS DISPUESTAS EN SUS RESPECTIVAS DESIGNACIONES, UTILIZANDOSE LOS CORRESPONDIENTES PAGOS DE LAS FUNCIONES EJECUTIVAS DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL DEL PERSONAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), HOMOLOGADO POR EL DECRETO Nº 2098/08, SUS MODIFICATORIOS Y COMPLEMENTARIOS.","","","","0","2"
"374320","Resolución","2061","","AGENCIA NACIONAL DE DISCAPACIDAD","2022-11-03","35041","2022-11-07","16","PROGRAMA DE DEPORTE FEDERADO - CREASE","AGENCIA NACIONAL DE DISCAPACIDAD","CREASE EL PROGRAMA DE DEPORTE FEDERADO PARA PERSONAS CON DISCAPACIDAD, EN LA ORBITA DE LA DIRECCION NACIONAL PARA LA INCLUSION DE LAS PERSONAS CON DISCAPACIDAD, CON EL OBJETO DE PROMOVER EL ACCESO AL DEPORTE DE LAS PERSONAS CON DISCAPACIDAD Y FOMENTAR LA INCLUSION DEPORTIVA EN INSTITUCIONES Y CLUBES.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374320/norma.htm","","0","3"
"374336","Resolución","330","","MINISTERIO DE DESARROLLO TERRITORIAL Y HABITAT","2022-11-03","35041","2022-11-07","41","DESIGNACIONES - PRORROGA","MINISTERIO DE DESARROLLO TERRITORIAL Y HABITAT","PRORROGANSE, DESDE LA FECHA INDICADA EN CADA CASO Y POR EL TERMINO DE CIENTO OCHENTA (180) DIAS HABILES, LAS DESIGNACIONES TRANSITORIAS DE LOS FUNCIONARIOS QUE SE DETALLAN EN EL ANEXO REGISTRADO BAJO IF- 2022-115136565-APN-DGRRHH#MDTYH, QUE INTEGRA LA PRESENTE MEDIDA, EN LOS CARGOS QUE ALLI SE CONSIGNAN, EN IDENTICAS CONDICIONES A LAS DISPUESTAS EN SUS RESPECTIVAS DESIGNACIONES, UTILIZANDOSE LOS CORRESPONDIENTES PAGOS DE LAS FUNCIONES EJECUTIVAS DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL DEL PERSONAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), HOMOLOGADO POR EL DECRETO Nº 2.098/08, SUS MODIFICATORIOS Y COMPLEMENTARIOS.","","","","0","3"
"374347","Resolución","2106","","SECRETARIA DE TRABAJO","2022-11-03","35041","2022-11-07","58","RESOLUCION 2063/2022 - DEJASE SIN EFECTO","MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL","DEJASE SIN EFECTO LA RESOLUCION DE LA SECRETARIA DE TRABAJO Nº 2063 DE FECHA 28 DE OCTUBRE DE 2022.","","","","0","1"
"374270","Resolución","708","","SERVICIO NAC. DE SANIDAD Y CALIDAD AGROALIMENTARIA","2022-11-03","35040","2022-11-04","80","SISTEMA DE CONTROL DE APTITUD DE CARGA DE BODEGAS Y TANQUES DE BUQUES Y BARCAZAS PARA EXPORTACION...","SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA","SE APRUEBA EL 'SISTEMA DE CONTROL DE APTITUD DE CARGA DE BODEGAS Y TANQUES DE BUQUES Y BARCAZAS PARA EXPORTACION DE GRANOS, SUS PRODUCTOS Y SUBPRODUCTOS' QUE, COMO ANEXO I (IF-2022-117172051- APN-DNIYCA#SENASA), FORMA PARTE INTEGRANTE DE LA PRESENTE RESOLUCION, EL QUE SE DEBE APLICAR EN FORMA OBLIGATORIA A TODAS LAS BODEGAS Y TANQUES DE BUQUES Y BARCAZAS DESTINADOS A LA CARGA DE GRANOS, SUS PRODUCTOS Y SUBPRODUCTOS CON DESTINO A EXPORTACION Y CUYA AUTORIDAD DE APLICACION ES EL SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA (SENASA), CONFORME LO ESTIPULA EL ARTICULO 5° DE LA LEY N° 27.233.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374270/norma.htm","","0","6"
"374362","Comunicación","12418","B","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-11-03","35041","2022-11-07","81","GARANTIA DE LOS DEPOSITOS - TASAS DE REFERENCIA","ENTIDADES FINANCIERAS","CIRCULAR OPASI 2  GARANTIA DE LOS DEPOSITOS  TASAS DE REFERENCIA.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374362/norma.htm","","0",""
"374364","Comunicación","7630","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-11-03","35041","2022-11-07","82","EXTERIOR Y CAMBIOS - ADECUACIONES","ENTIDADES FINANCIERAS","CIRCULAR CAMEX 1-943: EXTERIOR Y CAMBIOS. ADECUACIONES.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374364/norma.htm","","0","1"
"374498","Resolución","2169","","DIRECCION NACIONAL DE VIALIDAD","2022-11-03","35043","2022-11-09","40","CAMINOS DEL RIO URUGUAY S.A.","DIRECCION NACIONAL DE VIALIDAD","IMPUTASE A CAMINOS DEL RIO URUGUAY S.A. LA COMISION DE UNA INFRACCION A LA OBLIGACION CONTRACTUAL DISPUESTA EN EL ARTICULO 3 'CONDICIONES EXIGIBLES PARA LA CALZADA DE RODAMIENTO', CAPITULO I 'ESPECIFICACIONES TECNICAS GENERALES PARA EL MANTENIMIENTO, REPARACION Y CONSERVACION RUTINARIA', DEL ANEXO II DEL ACTA ACUERDO DE REFORMULACION DEL CONTRATO DE CONCESION DE OBRA PUBLICA PARA LAS MEJORAS, AMPLIACION, REMODELACION, CONSERVACION Y ADMINISTRACION DEL CORREDOR N° 18, APROBADA POR EL DECRETO N° 1.019 DE FECHA 6 DE SEPTIEMBRE DE 1996; CONSISTENTE EN LA EXISTENCIA DE UN INDICE DE SERVICIABILIDAD PRESENTE (ISP) MENOR AL VALOR CONTRACTUAL EXIGIDO, EN DOS (2) TRAMOS DE EVALUACION DE LA RUTA NACIONAL N° 12, DE ACUERDO AL SIGUIENTE DETALLE: TRAMO KM. 80 A KM. 85, VALOR ALCANZADO ISP = 1.93 Y TRAMO KM. 89 A KM. 99, VALOR ALCANZADO ISP = 0.79.","","","","0","1"
"374231","Decreto","728","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-11-03","35040","2022-11-04","19","DESIGNACION REPRESENTANTES - INSTRUYESE","CONSEJO DE LA ECONOMIA POPULAR Y EL SALARIO SOCIAL COMPLEMENTARIO","INSTRUYESE AL MINISTERIO DE DESARROLLO SOCIAL, AL MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL Y AL MINISTERIO DE ECONOMIA A DESIGNAR SUS REPRESENTANTES PARA INTEGRAR EL CONSEJO DE LA ECONOMIA POPULAR Y EL SALARIO SOCIAL COMPLEMENTARIO (CEPSSC), CREADO POR ARTICULO 3º DE LA LEY Nº 27.345, EN UN PLAZO NO MAYOR A SESENTA (60) DIAS.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374231/norma.htm","","0","2"
"374354","Disposición","99","","ADUANA BERNARDO DE IRIGOYEN","2022-11-04","35041","2022-11-07","68","VENTA DE MERCADERIAS","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","AUTORIZAR LA VENTA DE LAS MERCADERIAS, EN EL ESTADO EN QUE SE ENCUENTRAN Y EXHIBEN -CON LA DEBIDA ANTELACION Y BAJO MODALIDAD ELECTRONICA-, DE ACUERDO AL VALOR BASE Y CON LAS OBSERVACIONES QUE EN CADA CASO SE INDICAN EN EL ANEXO IF-2022-02017257-AFIP-ADBEIR#SDGOAI QUE INTEGRA LA PRESENTE.","","","","0",""
"374681","Resolución","125","","INSTITUTO NACIONAL DE INVESTIGACION Y DESARROLLO PESQUERO","2022-11-04","35045","2022-11-11","44","DESIGNACION","INSTITUTO NACIONAL DE INVESTIGACION Y DESARROLLO PESQUERO","DESIGNASE A ANA MARIELA MASSA, CUIL 27-21697363-7 A PARTIR DEL DICTADO DE ESTA MEDIDA, DE ACUERDO CON LO ESTABLECIDO EN EL REGIMEN DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO, APROBADO EN EL ARTICULO 2° DE LA RESOLUCION N° 53 DEL 22 DE MARZO DE 2022 DE LA SECRETARIA DE GESTION Y EMPLEO PUBLICO DE LA JEFATURA DE GABINETE DE MINISTROS (RESOL-2022-53-APN-SGYEP#JGM), EN UN CARGO DE PLANTA PERMANENTE, NIVEL A GRADO 11, AGRUPAMIENTO CIENTIFICO-TECNICO, TRAMO INTERMEDIO DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP) HOMOLOGADO POR EL DECRETO Nº 2098 DEL 3 DE DICIEMBRE DE 2008 Y SUS MODIFICATORIOS, ASIGNANDOSELE UN PUESTO DE INVESTIGADOR CON ORIENTACION EN PESQUERIAS DE PECES CONDRICTIOS EN LA DIRECCION DE PESQUERIAS DE PECES DEL INSTITUTO NACIONAL DE INVESTIGACION Y DESARROLLO PESQUERO, DE ACUERDO A LOS CONSIDERANDOS EXPUESTOS EN LA PRESENTE RESOLUCION.","","","","0",""
"374416","Resolución","1567","","MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL","2022-11-04","35042","2022-11-08","60","RESOLUCION N° 30/2011 - MODIFICACION","MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL","SUSTITUYASE EL ARTICULO 5° DE LA RESOLUCION DE LA SECRETARIA DE SEGURIDAD SOCIAL N° 30 DEL 28 DE SEPTIEMBRE DE 2011.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374416/norma.htm","","0","1"
"374430","Disposición","1174","","POLICIA DE SEGURIDAD AEROPORTUARIA","2022-11-04","35042","2022-11-08","81","PROGRAMA DE SEGURIDAD DE ESTACION AEREA DEL AEROPUERTO 'TERMAS DE RIO HONDO'","POLICIA DE SEGURIDAD AEROPORTUARIA","DEROGUESE LA DISPOSICION PSA N° 1.237/16. APRUEBESE EL PROGRAMA DE SEGURIDAD DE ESTACION AEREA DEL AEROPUERTO 'TERMAS DE RIO HONDO', QUE COMO ANEXO (IF-2022-113310095-APN-UOSPTRH#PSA) INTEGRA LA PRESENTE DISPOSICION.","LA PRESENTE NORMA NO SE RELACIONA CON SU ANTECEDENTE - DISPOSICION 1237/2016 DE LA POLICIA DE SEGURIDAD AEROPORTUARIA - PORQUE, SEGUN NUESTROS REGISTROS, NO SE HABRIA PUBLICADO EN BOLETIN OFICIAL.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374430/norma.htm","","0","2"
"374610","Disposición","833","","AGENCIA NACIONAL DE SEGURIDAD VIAL","2022-11-04","35044","2022-11-10","94","VALORACION POR EVALUACION Y MERITO PARA LA PROMOCION DE NIVEL- APRUEBASE","AGENCIA NACIONAL DE SEGURIDAD VIAL","APRUEBASE LA VALORACION POR EVALUACION Y MERITO PARA LA PROMOCION DE NIVEL EFECTUADA POR EL COMITE DE VALORACION DE ESTA AGENCIA NACIONAL DE SEGURIDAD VIAL MEDIANTE ACTA N° IF-2022-114971067-APNDCCYFV#ANSV DE FECHA 26/10/2022 Y LA CONVERSION DEL CARGO RESPECTIVO CON RELACION AL AGENTE Y DE CONFORMIDAD CON EL DETALLE QUE SE CONSIGNA EN EL ARTICULO SIGUIENTE.","","","","0","1"
"374412","Resolución","745","","MINISTERIO DE SEGURIDAD","2022-11-04","35042","2022-11-08","54","OSCAR ALBERTO ACOSTA, ARGENTINO","RECOMPENSAS","OFREZCASE COMO RECOMPENSA DENTRO DEL TERRITORIO DE LA REPUBLICA ARGENTINA, LA SUMA DE PESOS TRES MILLONES ($3.000.000), DESTINADA A AQUELLAS PERSONAS QUE, BRINDEN DATOS UTILES QUE PERMITAN LOGRAR LA APREHENSION DEL IMPUTADO OSCAR ALBERTO ACOSTA, ARGENTINO, TITULAR DEL D.N.I. N° 34.242.540, SOBRE QUIEN PESA ORDEN DE CAPTURA NACIONAL DESDE EL DIA 24 DE NOVIEMBRE DE 2021.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374412/norma.htm","","0","1"
"374407","Resolución","833","","JEFATURA DE GABINETE DE MINISTROS","2022-11-04","35042","2022-11-08","42","ASIGNACION DE FUNCIONES","JEFATURA DE GABINETE DE MINISTROS","ASIGNASE TRANSITORIAMENTE, DESDE EL 1° DE AGOSTO DE 2022 Y POR EL PLAZO ESTABLECIDO EN EL ARTICULO 21 DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), APROBADO POR EL DECRETO N° 2098 DEL 3 DE DICIEMBRE DE 2008 Y SUS MODIFICATORIOS, LA FUNCION DE JEFA DE DIVISION ARCHIVO Y DOCUMENTACION DEL DEPARTAMENTO DE MENSAJES Y PROYECTOS DE LEY DE LA DIRECCION NACIONAL DE RELACIONES PARLAMENTARIAS DE LA SUBSECRETARIA DE ASUNTOS PARLAMENTARIOS DE LA SECRETARIA DE GABINETE DE LA JEFATURA DE GABINETE DE MINISTROS, A LA AGENTE PERTENECIENTE A LA PLANTA PERMANENTE DE LA JEFATURA DE GABINETE DE MINISTROS, NIVEL D, GRADO 8  TRAMO INTERMEDIO  AGRUPAMIENTO GENERAL ALEJANDRA KARINA BARRERE (D.N.I. N° 21.982.888).","","","","0",""
