"id_norma_modificada","id_norma_modificatoria","tipo_norma","nro_norma","clase_norma","organismo_origen","fecha_boletin","titulo_sumario","titulo_resumido"
"370951","375689","Disposición","26","","SUBSECRETARIA DE INNOVACION ADMINISTRATIVA","2022-11-29","JEFATURA DE GABINETE DE MINISTROS","ARMADA ARGENTINA - AUTORIZASE"
"370956","371873","Resolución","37","","SECRETARIA DE AGRICULTURA, GANADERIA Y PESCA","2022-09-23","MINISTERIO DE ECONOMIA","RESOLUCION 5/2022 - MODIFICACION"
"370963","373769","Resolución","681","","SERVICIO NAC. DE SANIDAD Y CALIDAD AGROALIMENTARIA","2022-10-27","SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA","CHICHARRITA DE LOS CITRICOS"
"370971","371288","Comunicación","7603","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-09-13","ENTIDADES FINANCIERAS","DEPOSITOS DE AHORRO, CUENTA SUELDO Y ESPECIALES"
"370971","372671","Comunicación","93472","C","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-10-05","ENTIDADES FINANCIERAS","COMUNICACION 'A' 7595 - ACLARACION"
"370979","373506","Disposición","757","","DIRECCION DE NORMATIVA LABORAL","2022-10-24","CONVENCIONES COLECTIVAS DE TRABAJO","S.U.T.E.P. - CAMARA ARGENTINA DE EXHIBIDORES MULTIPANTALLAS Y LA SOCIEDAD NAI INTERNATIONAL II INC."
"370985","373046","Disposición","665","","DIRECCION DE NORMATIVA LABORAL","2022-10-13","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DE EMPLEADOS DE LA INDUSTRIA DEL VIDRIO Y AFINES DE LA REP ARG Y OTROS"
"370988","375541","Disposición","932","","DIRECCION DE NORMATIVA LABORAL","2022-11-25","CONVENCIONES COLECTIVAS DE TRABAJO","UTHGRA - CASINO DE ROSARIO SOCIEDAD ANONIMA"
"370994","373494","Disposición","756","","DIRECCION DE NORMATIVA LABORAL","2022-10-21","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION ARGENTINA DE EMPLEADOS DE COMERCIO Y SERVICIOS - FAEVYT"
"370997","373149","Disposición","609","","DIRECCION DE NORMATIVA LABORAL","2022-10-17","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO LA FRATERNIDAD - NUEVO CENTRAL ARGENTINO S.A"
"370998","375541","Disposición","932","","DIRECCION DE NORMATIVA LABORAL","2022-11-25","CONVENCIONES COLECTIVAS DE TRABAJO","UTHGRA - CASINO DE ROSARIO SOCIEDAD ANONIMA"
"371080","373093","Disposición","698","","DIRECCION DE NORMATIVA LABORAL","2022-10-14","CONVENCIONES COLECTIVAS DE TRABAJO","F.T.P.S.R.C.H.P.Y A   Y OTROS"
"371092","374531","Disposición","876","","DIRECCION DE NORMATIVA LABORAL","2022-11-09","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DEL PERSONAL DE LA INDUSTRIA DEL GAS (TRANSPORTE Y DISTRIBUCION) Y AFINES ZONA CUYO - OTRO"
"371098","373592","Disposición","782","","DIRECCION DE NORMATIVA LABORAL","2022-10-24","CONVENCIONES COLECTIVAS DE TRABAJO","S.O.E.S.G.Y.P.E. - C.A.L.A.M.A. - OTRO"
"371100","374380","Disposición","838","","DIRECCION DE NORMATIVA LABORAL","2022-11-07","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION ARGENTINA SINDICAL DEL PETROLEO, GAS Y BIOCOMBUSTIBLES - OTROS"
"371110","371811","Resolución","434","","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","2022-09-22","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","EDENOR S.A. - CUADRO TARIFARIO"
"371110","372884","Resolución","484","","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","2022-10-12","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","RESOLUCION N° 434/2022 Y RESOLUCION N° 435/2022 - MODIFICACION"
"371111","371812","Resolución","435","","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","2022-09-22","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","EDESUR S.A. - CUADRO TARIFARIO"
"371111","372884","Resolución","484","","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","2022-10-12","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","RESOLUCION N° 434/2022 Y RESOLUCION N° 435/2022 - MODIFICACION"
"371121","372995","Resolución","1732","","MINISTERIO DE CULTURA","2022-10-13","MINISTERIO DE CULTURA","DESIGNACION - APROBACION"
"371133","375677","Resolución","5294","GENERAL","DIRECCION GENERAL DE ADUANAS","2022-11-29","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","VALORES REFERENCIALES DE CARACTER PREVENTIVO"
"371134","372337","Resolución","1880","","ENTE NACIONAL DE COMUNICACIONES","2022-09-30","ENTE NACIONAL DE COMUNICACIONES","RESOLUCION 1738/2022 - RATIFICASE"
"371150","372943","Disposición","643","","DIRECCION DE NORMATIVA LABORAL","2022-10-12","CONVENCIONES COLECTIVAS DE TRABAJO","AATRAC - ASOCIACION DE RADIODIFUSORAS PRIVADAS ARGENTINAS"
"371158","374726","Disposición","908","","DIRECCION DE NORMATIVA LABORAL","2022-11-11","CONVENCIONES COLECTIVAS DE TRABAJO","F.T.P.S.R.C.H.P.Y A. - COMPAÑIA DE ALIMENTOS FARGO SOCIEDAD ANONIMA"
"371161","374719","Disposición","925","","DIRECCION DE NORMATIVA LABORAL","2022-11-11","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION DE OBREROS Y EMPLEADOS TELEFONICOS DE LA REPUBLICA ARGENTINA SINDICATO BS AS - OTRO"
"371164","373594","Disposición","783","","DIRECCION DE NORMATIVA LABORAL","2022-10-24","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DE EMPLEADOS DE LA INDUSTRIA AZUCARERA INGENIO CONCEPCION - OTRO"
"371177","372438","Resolución","145","","AGENCIA DE ACCESO A LA INFORMACION PUBLICA","2022-10-03","AGENCIA DE ACCESO A LA INFORMACION PUBLICA","RESOLUCION 119/22- PRORROGA"
"371192","371288","Comunicación","7603","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-09-13","ENTIDADES FINANCIERAS","DEPOSITOS DE AHORRO, CUENTA SUELDO Y ESPECIALES"
"371195","374723","Disposición","901","","DIRECCION DE NORMATIVA LABORAL","2022-11-11","CONVENCIONES COLECTIVAS DE TRABAJO","UNION PERSONAL DE FABRICAS DE PINTURAS Y AFINES - CAMARA DE LA INDUSTRIA DE LA PINTURA"
"371196","374383","Disposición","842","","DIRECCION DE NORMATIVA LABORAL","2022-11-07","CONVENCIONES COLECTIVAS DE TRABAJO","UNION DE SINDICATOS DE LA INDUSTRIA MADERERA DE LA REPUBLICA ARGENTINA - OTRO"
"371200","373154","Disposición","654","","DIRECCION DE NORMATIVA LABORAL","2022-10-17","CONVENCIONES COLECTIVAS DE TRABAJO","SMATA -  AGCO ARGENTINA SOCIEDAD ANONIMA"
"371203","372865","Disposición","639","","DIRECCION DE NORMATIVA LABORAL","2022-10-11","CONVENCIONES COLECTIVAS DE TRABAJO","U.O.M.A. - CAMARA ARGENTINA DE EMPRESAS DE NUTRICION ANIMAL"
"371218","373814","Disposición","817","","DIRECCION DE NORMATIVA LABORAL","2022-10-27","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION ARGENTINA SINDICAL DEL PETROLEO, GAS Y BIOCOMBUSTIBLES - OTROS"
"371244","372057","Resolución","666","","ADMINISTRACION DE PARQUES NACIONALES","2022-09-27","ADMINISTRACION DE PARQUES NACIONALES","RESOLUCION 611/2022 - RECTIFICASE"
"371248","374491","Resolución","620","","AUTORIDAD REGULATORIA NUCLEAR","2022-11-09","AUTORIDAD REGULATORIA NUCLEAR","CONTRATACION"
"371258","371320","Resolución","1644","","AGENCIA NACIONAL DE DISCAPACIDAD","2022-09-14","AGENCIA NACIONAL DE DISCAPACIDAD","RESOLUCION 1608/2022 - RECTIFICASE"
"371291","372259","Resolución","676","Sintetizada","SUPERINTENDENCIA DE SEGUROS DE LA NACION","2022-09-29","SEGUROS","RECURSO DE APELACION"
"371295","372864","Disposición","640","","DIRECCION DE NORMATIVA LABORAL","2022-10-11","CONVENCIONES COLECTIVAS DE TRABAJO","UNION PERSONAL DE SEGURIDAD DE LA REP ARG - CAMARA DE EMPRESAS ARG TRANSPORTADORA DE CAUDALES"
"371297","374530","Disposición","874","","DIRECCION DE NORMATIVA LABORAL","2022-11-09","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION DE OBREROS Y EMPLEADOS DE ESTACIONES DE SERVICIO, GARAGES... - SOESGYPE - ESCABA"
"371297","374720","Disposición","894","","DIRECCION DE NORMATIVA LABORAL","2022-11-11","CONVENCIONES COLECTIVAS DE TRABAJO","DISPOSICION 874/2022 - RECTIFICASE"
"371303","373584","Disposición","767","","DIRECCION DE NORMATIVA LABORAL","2022-10-24","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION DE OBREROS Y EMPLEADOS DE LA INDUSTRIA DEL PAPEL, CARTON Y QUIMICOS - OTRO"
"371307","373486","Disposición","754","","DIRECCION DE NORMATIVA LABORAL","2022-10-21","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION TRABAJADORES PASTELEROS, SERVICIOS RAPIDOS, CONFITEROS, HELADEROS, PIZZEROS... - OTRO"
"371308","373797","Disposición","802","","DIRECCION DE NORMATIVA LABORAL","2022-10-27","CONVENCIONES COLECTIVAS DE TRABAJO","UNION RECIBIDORES DE GRANOS Y ANEXOS DE LA REPUBLICA ARGENTINA - CAMARA DE PUERTOS PRIVADOS COMERCIA"
"371309","373806","Disposición","809","","DIRECCION DE NORMATIVA LABORAL","2022-10-27","CONVENCIONES COLECTIVAS DE TRABAJO","UNION PERSONAL DE FABRICAS DE PINTURAS Y AFINES - CAMARA DE LA INDUSTRIA DE LA PINTURA"
"371332","373185","Resolución","125","","SECRETARIA DE GESTION CULTURAL","2022-10-18","MINISTERIO DE CULTURA","PLAZO - EXTIENDASE"
"371346","373223","Disposición","723","","DIRECCION DE NORMATIVA LABORAL","2022-10-18","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION ARGENTINA DE TRABAJADORES DE INDUSTRIAS QUIMICAS Y PETROQUIMICAS - C.I.Q.YP."
"371347","373162","Disposición","708","","DIRECCION DE NORMATIVA LABORAL","2022-10-17","CONVENCIONES COLECTIVAS DE TRABAJO","UNION OBREROS Y EMPLEADOS PLASTICOS - ASOCIACION DE FABRICAS ARGENTINAS DE COMPONENTES"
"371348","374443","Disposición","866","","DIRECCION DE NORMATIVA LABORAL","2022-11-08","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION UNICA DE VIAJANTES DE LA REPUBLICA ARGENTINA - A.V.V.A. - CAPA"
"371349","373231","Disposición","730","","DIRECCION DE NORMATIVA LABORAL","2022-10-18","CONVENCIONES COLECTIVAS DE TRABAJO","CAMARCO - FEDERACION ARGENTINA DE ENTIDADES DE LA CONSTRUCCION"
"371350","373164","Disposición","711","","DIRECCION DE NORMATIVA LABORAL","2022-10-17","CONVENCIONES COLECTIVAS DE TRABAJO","UTHGRA - ASOCIACION DE HOTELES DE TURISMO DE LA REPUBLICA ARGENTINA"
"371353","373483","Disposición","753","","DIRECCION DE NORMATIVA LABORAL","2022-10-21","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO ARGENTINO DE TRABAJADORES DE LA INDUSTRIA FIDEERA - OTRO"
"371361","373097","Disposición","656","","DIRECCION DE NORMATIVA LABORAL","2022-10-14","CONVENCIONES COLECTIVAS DE TRABAJO","A.P.D.F.A - FERROSUR ROCA SOCIEDAD ANONIMA"
"371439","371811","Resolución","434","","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","2022-09-22","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","EDENOR S.A. - CUADRO TARIFARIO"
"371439","371812","Resolución","435","","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","2022-09-22","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","EDESUR S.A. - CUADRO TARIFARIO"
"371458","373086","Disposición","688","","DIRECCION DE NORMATIVA LABORAL","2022-10-14","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION OBRERA SANTIAGUEÑA DE LA INDUSTRIA FORESTAL Y OTROS"
"371461","373094","Disposición","699","","DIRECCION DE NORMATIVA LABORAL","2022-10-14","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION DE TRABAJADORES DE LA INDUSTRIA LECHERA DE LA REP ARG Y OTROS"
"371468","374053","Disposición","713","","DIRECCION DE NORMATIVA LABORAL","2022-11-01","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION DE ASOCIACIONES DE TRABAJADORES DE LA SANIDAD ARGENTINA Y OTROS"
"371480","374441","Disposición","863","","DIRECCION DE NORMATIVA LABORAL","2022-11-08","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION UNICA DE VIAJANTES DE LA REPUBLICA ARGENTINA - A.V.V.A. - CAPA"
"371481","374521","Disposición","870","","DIRECCION DE NORMATIVA LABORAL","2022-11-09","CONVENCIONES COLECTIVAS DE TRABAJO","SOESGYPE - FOESGRA - FEDERACION DE ENTIDADES DE COMBUSTIBLES"
"371484","371485","Decreto","644","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-09-16","LEY DE PROMOCION DEL DESARROLLO Y PRODUCCION DE LA BIOTECNOLOGIA MODERNA Y LA NANOTECNOLOGIA","LEY 27685 - SU PROMULGACION"
"371486","371487","Decreto","641","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-09-16","CONMEMORACIONES","LEY 27683 - SU PROMULGACION"
"371488","371490","Decreto","642","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-09-16","INMUEBLES","LEY 27682 - SU PROMULGACION"
"371536","372954","Disposición","648","","DIRECCION DE NORMATIVA LABORAL","2022-10-12","CONVENCIONES COLECTIVAS DE TRABAJO","AATRAC  - ASOCIACION DE RADIODIFUSORAS PRIVADAS ARGENTINAS"
"371547","375785","Disposición","968","","DIRECCION DE NORMATIVA LABORAL","2022-11-30","CONVENCIONES COLECTIVAS DE TRABAJO","A.P.E.I.-  CAMARA DE EMPRESAS DE INFORMACION COMERCIAL"
"371554","371555","Decreto","645","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-09-19","LEY DE PROMOCION DE INVERSIONES EN LA INDUSTRIA AUTOMOTRIZ-AUTOPARTISTA Y SU CADENA DE VALOR","LEY 27.686 - OBSERVACION"
"371556","371557","Decreto","646","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-09-19","DECLARACIONES OFICIALES","LEY 276847 - SU PROMULGACION"
"371558","373983","Decreto","725","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-11-01","ACUERDOS","HOMOLOGACION"
"371574","373455","Resolución","447","","MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE","2022-10-21","MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE","RESOLUCION 412/2022 - RECTIFIQUESE"
"371614","375070","Comunicación","93473","C","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-11-16","ENTIDADES FINANCIERAS","COMUNICACION 'A' 7598 - FE DE ERRATAS"
"371623","373290","Disposición","745","","DIRECCION DE NORMATIVA LABORAL","2022-10-19","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DEL PERSONAL DE INDUSTRIAS QUIMICAS Y PETROQUIMICAS - C.I.Q.YP."
"371624","373648","Disposición","760","","DIRECCION DE NORMATIVA LABORAL","2022-10-25","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION ARGENTINA DE TRABAJADORES DE INDUSTRIAS QUIMICAS Y PETROQUIMICAS - OTROS"
"371683","371740","Resolución","1848","","MINISTERIO DE SALUD","2022-09-21","MINISTERIO DE SALUD","RESOLUCION N° 1827/2022 - DEROGASE"
"371717","373032","Disposición","627","","DIRECCION DE NORMATIVA LABORAL","2022-10-13","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION DEL PERSONAL DE DIRECCION DE LOS FERROCARRILES ARGENTINOS Y OTROS"
"371741","372077","Disposición","688","","COMISION NACIONAL DE REGULACION DEL TRANSPORTE","2022-09-27","COMISION NACIONAL DE REGULACION DEL TRANSPORTE","PROTOCOLOS 'PLAN DE EMERGENCIA COVID-19' - DEROGANSE"
"371741","373880","Disposición","31","","GERENCIA GENERAL","2022-10-28","SUPERINTENDENCIA DE RIESGOS DEL TRABAJO","DISPOSICIONES - DEROGANSE"
"371755","371756","Comunicación","7588","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-09-21","ENTIDADES FINANCIERAS","OPERACIONES DE CAMBIO"
"371758","373702","Comunicación","7619","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-10-26","ENTIDADES FINANCIERAS","EFECTIVO MINIMO Y APLICACION DE RECURSOS"
"371759","371760","Comunicación","7610","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-09-21","ENTIDADES FINANCIERAS","EXTERIOR Y CAMBIOS - ADECUACIONES"
"371770","373237","Disposición","736","","DIRECCION DE NORMATIVA LABORAL","2022-10-18","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION DE TRABAJADORES DE LA INDUSTRIA DE LA ALIMENTACION - CAPIA"
"371782","373296","Disposición","751","","DIRECCION DE NORMATIVA LABORAL","2022-10-19","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DEL PERSONAL DE INDUSTRIAS QUIMICAS Y PETROQUIMICAS - C.I.Q.YP."
"371785","375716","Disposición","960","","DIRECCION DE NORMATIVA LABORAL","2022-11-29","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION ARGENTINA UNION PERSONAL PANADERIAS Y AFINES - FAIPA"
"371811","372884","Resolución","484","","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","2022-10-12","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","RESOLUCION N° 434/2022 Y RESOLUCION N° 435/2022 - MODIFICACION"
"371812","372884","Resolución","484","","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","2022-10-12","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","RESOLUCION N° 434/2022 Y RESOLUCION N° 435/2022 - MODIFICACION"
"371824","371825","Disposición","424","","SUBDIRECCION GENERAL DE RECURSOS HUMANOS","2022-09-22","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","DISPOSICION 392/2022 - MODIFICACION"
"371841","374442","Disposición","864","","DIRECCION DE NORMATIVA LABORAL","2022-11-08","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO OBREROS DE RECOLECCION Y BARRIDO - ADEL"
"371850","373811","Disposición","815","","DIRECCION DE NORMATIVA LABORAL","2022-10-27","CONVENCIONES COLECTIVAS DE TRABAJO","CAMARA EMPRESARIA DE ESPACIOS VERDES DE LA REPUBLICA ARGENTINA - OTRO"
"371862","373284","Disposición","744","","DIRECCION DE NORMATIVA LABORAL","2022-10-19","CONVENCIONES COLECTIVAS DE TRABAJO","UNION TRANVIARIOS AUTOMOTOR - AAETA - CEAP - CATAP - CELADI"
"371903","371904","Disposición","135","","DIRECCION REGIONAL ROSARIO","2022-09-23","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","DISPOSICION 115/2022 - MODIFICACION"
"371917","373043","Disposición","672","","DIRECCION DE NORMATIVA LABORAL","2022-10-13","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION DE TRABAJADORES DE LA INDUSTRIA LECHERA DE LA REP ARG Y OTROS"
"371922","374450","Disposición","854","","DIRECCION DE NORMATIVA LABORAL","2022-11-08","CONVENCIONES COLECTIVAS DE TRABAJO","U.T.E.D.Y.C. - SOCIEDAD DAMAS DE LA MISERICORDIA - PATRONATO DE LA INFANCIA"
"371952","374504","Resolución","16","","SECRETARIA DE CAMBIO CLIMATICO DESARROLLO SOSTENIBLE E INNO","2022-11-09","MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE","AUDIENCIA PUBLICA"
"372064","373844","Resolución","137","","SECRETARIA DE GESTION CULTURAL","2022-10-28","MINISTERIO DE CULTURA","PRIMERA CONVOCATORIA NACIONAL DEL PROGRAMA 'CARNAVALES ARGENTINOS'"
"372067","374842","Resolución","862","","MINISTERIO DE ECONOMIA","2022-11-14","MINISTERIO DE ECONOMIA","PROGRAMA DE COMPENSACION PARA PEQUEÑOS Y MEDIANOS PRODUCTORES DE SOJA Y MAIZ"
"372078","372368","Disposición","2259","","DIRECCION NACIONAL DE MIGRACIONES","2022-09-30","DIRECCION NACIONAL DE MIGRACIONES","DISPOSICION 2221/2022 - MODIFICACION"
"372079","373702","Comunicación","7619","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-10-26","ENTIDADES FINANCIERAS","EFECTIVO MINIMO Y APLICACION DE RECURSOS"
"372080","375307","Comunicación","12424","B","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-11-22","ENTIDADES FINANCIERAS","REQUERIMIENTO DE INFORMACION"
"372084","373732","Disposición","793","","DIRECCION DE NORMATIVA LABORAL","2022-10-26","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DE EMPLEADOS TEXTILES DE LA INDUSTRIA Y AFINES DE LA REPUBLICA ARGENTINA  - F.I.T.A."
"372086","373804","Disposición","807","","DIRECCION DE NORMATIVA LABORAL","2022-10-27","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION OBRERA TEXTIL DE LA REPUBLICA ARGENTINA - FEDERACION DE INDUSTRIAS TEXTILES ARGENTINA"
"372091","375393","Disposición","929","","DIRECCION DE NORMATIVA LABORAL","2022-11-23","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION OBRERA DE LA INDUSTRIA DEL VESTIDO Y AFINES - OTRO"
"372092","374439","Disposición","861","","DIRECCION DE NORMATIVA LABORAL","2022-11-08","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DE OBREROS DE MAESTRANZA - ASOCIACION DE EMPRESAS DE LIMPIEZA Y AFINES"
"372098","373650","Disposición","785","","DIRECCION DE NORMATIVA LABORAL","2022-10-25","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION DE OBREROS Y EMPLEADOS VITIVINICOLAS Y AFINES - OTROS"
"372099","373589","Disposición","778","","DIRECCION DE NORMATIVA LABORAL","2022-10-24","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION DE OBREROS Y EMPLEADOS VITIVINICOLAS Y AFINES - OTROS"
"372103","373295","Disposición","750","","DIRECCION DE NORMATIVA LABORAL","2022-10-19","CONVENCIONES COLECTIVAS DE TRABAJO","F.T.P.S.R.C.H.P.Y A. - ASOCIACION DE PROPIETARIOS DE PIZZERIAS, CASAS DE EMPANADAS Y ACTIVIDADES AF."
"372104","373660","Disposición","775","","DIRECCION DE NORMATIVA LABORAL","2022-10-25","CONVENCIONES COLECTIVAS DE TRABAJO","S.U.T.E.P. - ASOCIACION DE RADIODIFUSORAS PRIVADAS ARGENTINAS"
"372148","375875","Resolución","1566","","INSTITUTO NACIONAL DE CINE Y ARTES AUDIOVISUALES","2022-12-01","INSTITUTO NACIONAL DE CINE Y ARTES AUDIOVISUALES","ESTRUCTURA ORGANIZATIVA"
"372155","372773","Resolución","668","","MINISTERIO DE TRANSPORTE","2022-10-06","MINISTERIO DE TRANSPORTE","RESOLUCION 635/2022 - MODIFICACION"
"372160","372457","Resolución","5267","Conjunta","MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL","2022-10-03","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","PROGRAMA 'PUENTE AL EMPLEO'"
"372160","372457","Resolución","5267","Conjunta","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","2022-10-03","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","PROGRAMA 'PUENTE AL EMPLEO'"
"372168","374447","Disposición","851","","DIRECCION DE NORMATIVA LABORAL","2022-11-08","CONVENCIONES COLECTIVAS DE TRABAJO","UOETSYLRA - FEDERACION DE CAMARAS DE LAVADEROS DE ROPA, LIMPIERIAS Y AFINES DE LA REP ARG"
"372172","373809","Disposición","810","","DIRECCION DE NORMATIVA LABORAL","2022-10-27","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DEL SEGURO DE LA REPUBLICA ARGENTINA - OTROS"
"372247","372362","Resolución","11","GENERAL","INSPECCION GENERAL DE JUSTICIA","2022-09-30","INSPECCION GENERAL DE JUSTICIA","RESOLUCION GENERAL 10/2022 - MODIFICACION"
"372251","372250","Disposición","7808","","ADM.NAC.DE MEDICAMENTOS, ALIMENTOS Y TEC. MEDICA","2022-09-29","ADMINISTRACION NACIONAL DE MEDICAMENTOS, ALIMENTOS Y TECNOLOGIA MEDICA","RESOLUCION 3/2019 - INCORPORASE AL ORDENAMIENTO JURIDICO NACIONAL"
"372253","372252","Disposición","7809","","ADM.NAC.DE MEDICAMENTOS, ALIMENTOS Y TEC. MEDICA","2022-09-29","ADMINISTRACION NACIONAL DE MEDICAMENTOS, ALIMENTOS Y TECNOLOGIA MEDICA","RESOLUCION 48/2021 - INCORPORASE AL ORDENAMIENTO JURIDICO NACIONAL"
"372255","372254","Disposición","7810","","ADM.NAC.DE MEDICAMENTOS, ALIMENTOS Y TEC. MEDICA","2022-09-29","ADMINISTRACION NACIONAL DE MEDICAMENTOS, ALIMENTOS Y TECNOLOGIA MEDICA","RESOLUCION 14/2021 - INCORPORASE AL ORDENAMIENTO JURIDICO NACIONAL"
"372271","375723","Disposición","948","","DIRECCION DE NORMATIVA LABORAL","2022-11-29","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DE CHOFERES PARTICULARES - UNION DE PROPIETARIOS DE AUTOS DE REMISES DE LA REPUBLICA ARGEN"
"372273","375792","Disposición","972","","DIRECCION DE NORMATIVA LABORAL","2022-11-30","CONVENCIONES COLECTIVAS DE TRABAJO","S.U.T.E.P. .-  CAMARA ARGENTINA DE EXHIBIDORES MULTIPANTALLAS"
"372279","373215","Disposición","714","","DIRECCION DE NORMATIVA LABORAL","2022-10-18","CONVENCIONES COLECTIVAS DE TRABAJO","UNION TRANVIARIOS AUTOMOTOR - FEDERACION ARGENTINA DE TRANSPORTADORES POR AUTOMOTOR DE PASAJEROS"
"372280","373723","Disposición","790","","DIRECCION DE NORMATIVA LABORAL","2022-10-26","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION SINDICAL DE MOTOCICLISTAS MENSAJEROS Y SERVICIOS - CEMMARA"
"372289","373294","Disposición","749","","DIRECCION DE NORMATIVA LABORAL","2022-10-19","CONVENCIONES COLECTIVAS DE TRABAJO","SMATA - ASOCIACION DE CONCESIONARIOS DE AUTOMOTORES DE LA REPUBLICA ARGENTINA - DIVISION MOTOVEHICUL"
"372365","372364","Disposición","7846","","ADM.NAC.DE MEDICAMENTOS, ALIMENTOS Y TEC. MEDICA","2022-09-30","ADMINISTRACION NACIONAL DE MEDICAMENTOS, ALIMENTOS Y TECNOLOGIA MEDICA","RESOLUCION GMC Nº 31/20 - INCORPORASE AL ORDENAMIENTO JURIDICO NACIONAL"
"372373","372374","Comunicación","7608","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-09-30","ENTIDADES FINANCIERAS","OPERACIONES DE CAMBIO"
